투자사명,투자단계
빅베이슨캐피탈,2
빅베이슨캐피탈,2
아이비케이기업은행,6
아이비케이기업은행,5
한국투자파트너스,6
한국투자파트너스,6
한국투자파트너스,5
엘앤에스벤처캐피털,6
엘앤에스벤처캐피털,6
액트너랩,1
액트너랩,6
케이투인베스트먼트파트너스,3
케이투인베스트먼트파트너스,5
케이투인베스트먼트파트너스,6
케이투인베스트먼트파트너스,6
아이비케이기업은행,6
아이비케이기업은행,5
씨엔티테크,1
씨엔티테크,6
중소벤처기업진흥공단,3
중소벤처기업진흥공단,6
중소벤처기업진흥공단,5
티인베스트먼트,5
티인베스트먼트,6
에이치비인베스트먼트,5
에이치비인베스트먼트,6
케이비증권,6
케이비증권,5
어센도벤처스,6
어센도벤처스,3
에스비아이인베스트먼트,5
에스비아이인베스트먼트,6
유티씨인베스트먼트,6
유티씨인베스트먼트,5
포스코기술투자,6
포스코기술투자,5
에스제이투자파트너스,3
에스제이투자파트너스,6
서울투자파트너스,3
서울투자파트너스,6
에스비파트너스,5
에스비파트너스,3
에스비파트너스,6
킹고투자파트너스,3
킹고투자파트너스,6
아이비케이기업은행,3
아이비케이기업은행,3
기술보증기금,3
기술보증기금,1
케이비인베스트먼트,3
케이비인베스트먼트,3
케이비인베스트먼트,3
라이트하우스컴바인인베스트,3
라이트하우스컴바인인베스트,3
아주아이비투자,3
아주아이비투자,3
한국산업은행,3
한국산업은행,3
현대투자파트너스,3
현대투자파트너스,3
아이비케이기업은행,3
아이비케이기업은행,3
스프링캠프,1
스프링캠프,3
하나금융지주,3
하나금융지주,3
하나은행,3
하나은행,3
한국산업은행,3
한국산업은행,3
한국산업은행,3
데일리파트너스,1
데일리파트너스,3
아이비케이기업은행,3
아이비케이기업은행,3
와디즈파트너스,3
와디즈파트너스,3
유티씨인베스트먼트,3
유티씨인베스트먼트,3
아이비케이기업은행,5
아이비케이기업은행,5
미래에셋벤처투자,5
미래에셋벤처투자,5
디티앤인베스트먼트,5
디티앤인베스트먼트,5
포스코기술투자,3
포스코기술투자,5
포스코기술투자,5
나우아이비캐피탈,5
나우아이비캐피탈,5
케이런벤처스,5
케이런벤처스,5
코오롱인베스트먼트,5
디에스씨인베스트먼트,5
에스비파트너스,6
알바트로스인베스트먼트,5
에스케이텔레콤,5
아이비케이기업은행,3
기술보증기금,1
에스케이증권,3
휴맥스,1
아이비케이기업은행,3
아이비케이기업은행,2
아이비케이기업은행,3
기술보증기금,3
기술보증기금,2
아이비케이기업은행,3
중소벤처기업진흥공단,5
하랑기술투자,3
비엔케이벤처투자,5
비엔케이벤처투자,3
나우아이비캐피탈,5
아이비케이기업은행,3
아이비케이기업은행,3
디티앤인베스트먼트,3
디티앤인베스트먼트,3
나우아이비캐피탈,3
나우아이비캐피탈,3
아이비케이기업은행,3
아이비케이기업은행,3
스톤브릿지벤처스,3
스톤브릿지벤처스,3
스톤브릿지벤처스,3
에스엘인베스트먼트,3
에스엘인베스트먼트,3
아주아이비투자,3
아주아이비투자,3
한국산업은행,3
한국산업은행,3
우리벤처파트너스,3
우리벤처파트너스,3
우리벤처파트너스,3
디티앤인베스트먼트,3
디티앤인베스트먼트,3
케이투인베스트먼트파트너스,3
케이투인베스트먼트파트너스,3
프리미어파트너스,3
프리미어파트너스,3
프리미어파트너스,3
비엔에이치인베스트먼트,3
비엔에이치인베스트먼트,3
비엔에이치인베스트먼트,3
아이비케이기업은행,5
아이비케이기업은행,6
한국투자파트너스,5
한국투자파트너스,3
한국투자파트너스,6
한국투자파트너스,6
에이치비인베스트먼트,6
에이치비인베스트먼트,6
대덕벤처파트너스,3
대덕벤처파트너스,6
엘앤에스벤처캐피털,6
엘앤에스벤처캐피털,3
레오파트너스인베스트먼트,6
레오파트너스인베스트먼트,3
한국산업은행,6
한국산업은행,6
에스비아이인베스트먼트,6
에스비아이인베스트먼트,6
동훈인베스트먼트,6
동훈인베스트먼트,1
코리아에셋투자증권,6
코리아에셋투자증권,6
유안타인베스트먼트,6
유안타인베스트먼트,6
로그인베스트먼트,6
로그인베스트먼트,6
대신증권,6
대신증권,6
충북창조경제혁신센터,6
충북창조경제혁신센터,1
아이비케이기업은행,5
한국투자파트너스,3
한국투자파트너스,5
대덕벤처파트너스,3
비엔케이벤처투자,5
서울투자파트너스,5
쿼드자산운용,3
쿼드자산운용,5
에이지인베스트먼트,3
아이비케이기업은행,5
아이비케이기업은행,5
더벤처스,1
더벤처스,5
한국투자파트너스,3
한국투자파트너스,5
인터베스트,5
인터베스트,3
현대기술투자,5
현대기술투자,5
유티씨인베스트먼트,5
유티씨인베스트먼트,5
포스코기술투자,5
포스코기술투자,5
에스제이투자파트너스,5
에스제이투자파트너스,5
엔텔스,5
엔텔스,1
원앤파트너스유한책임회사,1
원앤파트너스유한책임회사,5
아이비케이기업은행,3
아이비케이기업은행,3
디에스자산운용,3
디에스자산운용,3
코리아에셋투자증권,3
코리아에셋투자증권,3
아이비케이기업은행,3
아이비케이기업은행,3
케이비인베스트먼트,3
케이비인베스트먼트,3
케이비인베스트먼트,2
은행권청년창업재단,3
은행권청년창업재단,2
디티앤인베스트먼트,3
디티앤인베스트먼트,3
아이디벤처스,3
아이디벤처스,3
아이디벤처스,2
아이비케이기업은행,3
아이비케이기업은행,3
케이비인베스트먼트,3
케이비인베스트먼트,3
티인베스트먼트,3
티인베스트먼트,3
삼성벤처투자,3
삼성벤처투자,3
보광인베스트먼트,3
보광인베스트먼트,3
마젤란기술투자,3
마젤란기술투자,3
디티앤인베스트먼트,3
디티앤인베스트먼트,3
이앤벤처파트너스,3
이앤벤처파트너스,3
아이비케이기업은행,3
아이비케이기업은행,3
삼호그린인베스트먼트,3
삼호그린인베스트먼트,3
알바트로스인베스트먼트,3
알바트로스인베스트먼트,3
메이플투자파트너스,3
메이플투자파트너스,3
미래에셋증권,3
미래에셋증권,3
아이비케이기업은행,5
아이비케이기업은행,5
보광인베스트먼트,5
보광인베스트먼트,5
소프트뱅크벤처스,3
소프트뱅크벤처스,5
에스비아이인베스트먼트,5
에스비아이인베스트먼트,5
이노폴리스파트너스,5
이노폴리스파트너스,2
아이디벤처스,5
아이디벤처스,5
아이비케이기업은행,3
아이비케이기업은행,3
신용보증기금,3
신용보증기금,3
한국과학기술지주,3
한국과학기술지주,3
삼성증권,3
삼성증권,3
비하이인베스트먼트,3
비하이인베스트먼트,3
인터밸류파트너스,3
인터밸류파트너스,3
인터밸류파트너스,3
타임폴리오자산운용,3
타임폴리오자산운용,3
에스제이투자파트너스,3
에스제이투자파트너스,3
에스제이투자파트너스,3
아이비케이기업은행,2
아이비케이기업은행,1
씨엔티테크,1
서울대학교기술지주,1
아이비케이기업은행,3
아이비케이기업은행,3
스톤브릿지벤처스,3
스톤브릿지벤처스,3
아이비케이기업은행,5
아이비케이기업은행,5
신용보증기금,5
신용보증기금,5
아이비케이기업은행,5
아이비케이기업은행,5
씨엔티테크,5
씨엔티테크,1
신용보증기금,3
신용보증기금,5
하나은행,5
하나은행,5
한국산업은행,5
한국산업은행,5
에스비아이인베스트먼트,5
에스비아이인베스트먼트,5
에스비아이인베스트먼트,3
아이비케이기업은행,1
아이비케이기업은행,2
씨엔티테크,2
씨엔티테크,2
신용보증기금,2
신용보증기금,2
아이비케이기업은행,2
아이비케이기업은행,2
신용보증기금,2
신용보증기금,2
엑센트리벤처스,2
엑센트리벤처스,2
아이비케이기업은행,3
아이비케이기업은행,6
신한캐피탈,3
신한캐피탈,6
신한캐피탈,5
원익투자파트너스,3
원익투자파트너스,6
에이지인베스트먼트,6
에이지인베스트먼트,3
에이지인베스트먼트,2
아이비케이기업은행,5
아이비케이기업은행,5
인터밸류파트너스,5
인터밸류파트너스,5
프리미어파트너스,5
프리미어파트너스,5
아이비케이기업은행,2
아이비케이기업은행,2
아이비케이기업은행,2
하나벤처스,1
하나벤처스,2
플랜에이치벤처스,2
플랜에이치벤처스,2
아이비케이기업은행,5
아이비케이기업은행,5
한국투자파트너스,5
한국투자파트너스,5
아이비케이기업은행,3
아이비케이기업은행,3
엔에이치투자증권,3
엔에이치투자증권,3
아이비케이기업은행,5
아이비케이기업은행,1
에이치비인베스트먼트,5
에이치비인베스트먼트,5
아이비케이캐피탈,5
아이비케이캐피탈,5
엔슬파트너스,1
엔슬파트너스,1
엔슬파트너스,1
엔슬파트너스,1
엔슬파트너스,1
엔슬파트너스,1
엔슬파트너스,1
엔슬파트너스,1
엔슬파트너스,1
엔슬파트너스,1
엔슬파트너스,1
엔슬파트너스,1
엔슬파트너스,1
엔슬파트너스,2
퍼스트게이트,2
퍼스트게이트,2
엔슬파트너스,1
더인벤션랩,1
더인벤션랩,1
엔슬파트너스,1
엔슬파트너스,2
서울산업진흥원,3
서울산업진흥원,2
한국벤처투자,3
한국벤처투자,2
비에이파트너스,3
비에이파트너스,2
비에이파트너스,2
엔슬파트너스,1
엔슬파트너스,1
한국벤처투자,1
한국벤처투자,1
엔슬파트너스,1
엔슬파트너스,1
신용보증기금,1
킹슬리벤처스,1
킹슬리벤처스,1
에스엠시노기술투자,1
에스엠시노기술투자,1
킹슬리벤처스,2
킹슬리벤처스,2
에스엠시노기술투자,2
에스엠시노기술투자,2
킹슬리벤처스,1
킹슬리벤처스,2
킹슬리벤처스,2
신용보증기금,2
신용보증기금,2
소풍벤처스,2
소풍벤처스,2
킹슬리벤처스,1
킹슬리벤처스,1
에스엠시노기술투자,1
에스엠시노기술투자,1
킹슬리벤처스,2
킹슬리벤처스,2
케이비인베스트먼트,2
케이비인베스트먼트,2
넥스트드림엔젤클럽,1
넥스트드림엔젤클럽,2
킹슬리벤처스,3
킹슬리벤처스,3
미래에셋캐피탈,3
미래에셋캐피탈,3
킹슬리벤처스,1
킹슬리벤처스,5
서울산업진흥원,1
서울산업진흥원,5
서울산업진흥원,3
스틱벤처스,5
스틱벤처스,3
에이벤처스,3
에이벤처스,5
킹슬리벤처스,2
킹슬리벤처스,1
더벤처스,1
더벤처스,1
더벤처스,1
씨엔티테크,1
씨엔티테크,1
경남창조경제혁신센터,1
경남창조경제혁신센터,1
더벤처스,1
경남창조경제혁신센터,1
더벤처스,1
더벤처스,1
더벤처스,1
더벤처스,3
씨엔티테크,1
씨엔티테크,3
케이비인베스트먼트,2
케이비인베스트먼트,3
케이비인베스트먼트,3
더웰스인베스트먼트,3
더웰스인베스트먼트,3
더벤처스,1
더벤처스,3
김기사랩,1
김기사랩,3
케이비인베스트먼트,3
케이비인베스트먼트,3
대교인베스트먼트,3
대교인베스트먼트,3
컴퍼니비,1
컴퍼니비,3
더벤처스,1
더벤처스,3
더벤처스,3
한국과학기술지주,3
한국과학기술지주,3
연세대학교기술지주,3
연세대학교기술지주,3
한국산업은행,3
한국산업은행,3
더벤처스,1
더벤처스,3
신한캐피탈,3
신한캐피탈,3
에스엘인베스트먼트,3
에스엘인베스트먼트,3
더벤처스,1
더벤처스,3
한국투자파트너스,3
한국투자파트너스,3
더벤처스,2
더벤처스,1
서울대학교기술지주,2
서울대학교기술지주,2
신용보증기금,2
신용보증기금,2
은행권청년창업재단,2
은행권청년창업재단,2
부산대학교기술지주,2
부산대학교기술지주,2
더벤처스,2
더벤처스,1
더벤처스,6
인터베스트,5
인터베스트,6
인터베스트,6
미래에셋벤처투자,2
미래에셋벤처투자,2
미래에셋벤처투자,5
미래에셋벤처투자,6
하나금융지주,6
하나금융지주,6
하나금융지주,5
에스비아이인베스트먼트,6
에스비아이인베스트먼트,6
에스비아이인베스트먼트,5
우리은행,5
우리은행,6
우리은행,6
에이아이엔젤클럽,2
에이아이엔젤클럽,6
캡스톤파트너스,2
캡스톤파트너스,2
캡스톤파트너스,6
우리기술투자,6
우리기술투자,2
더벤처스,1
더벤처스,2
기술보증기금,2
기술보증기금,2
더벤처스,6
더벤처스,1
한국투자파트너스,6
한국투자파트너스,5
한국투자파트너스,6
미래에셋벤처투자,6
미래에셋벤처투자,5
미래에셋벤처투자,3
미래에셋캐피탈,6
미래에셋캐피탈,6
코오롱인베스트먼트,5
코오롱인베스트먼트,6
코오롱인베스트먼트,6
에이티넘인베스트먼트,6
에이티넘인베스트먼트,6
디티앤인베스트먼트,6
디티앤인베스트먼트,5
에스브이인베스트먼트,3
에스브이인베스트먼트,6
지에스홈쇼핑,2
지에스홈쇼핑,6
프리미어파트너스,5
프리미어파트너스,6
프리미어파트너스,6
더벤처스,3
더벤처스,5
본엔젤스벤처파트너스,3
본엔젤스벤처파트너스,5
본엔젤스벤처파트너스,5
